# DESCRIPTION:
# Reference: Barker, S., Knorr, G., Edwards, R. L., Parrenin, F., Putnam, A. E., Skinner, L. C., ... & Ziegler, M. (2011). 800,000 years of abrupt climate variability. science, 334(6054), 347-351, https://doi.org/10.1126/science.1203580
# Data from: https://doi.org/10.1126/science.1203580. Accessed 22 Nov 2022.
# Comment: Several variables from the original dataset are not included here.

EDC3 Age [kyr],GLT_syn δ18O [‰]
690.75,-36.27
690.8,-36.22
690.85,-36.21
690.9,-36.21
690.95,-36.24
691,-36.29
691.05,-36.36
691.1,-36.44
691.15,-36.53
691.2,-36.61
691.25,-36.7
691.3,-36.79
691.35,-36.88
691.4,-36.97
691.45,-37.05
691.5,-37.11
691.55,-37.14
691.6,-37.14
691.65,-37.13
691.7,-37.09
691.75,-37.03
691.8,-36.96
691.85,-36.89
691.9,-36.82
691.95,-36.74
692,-36.67
692.05,-36.59
692.1,-36.51
692.15,-36.44
692.2,-36.37
692.25,-36.3
692.3,-36.24
692.35,-36.19
692.4,-36.15
692.45,-36.1
692.5,-36.04
692.55,-35.98
692.6,-35.92
692.65,-35.84
692.7,-35.76
692.75,-35.69
692.8,-35.64
692.85,-35.59
692.9,-35.55
692.95,-35.52
693,-35.5
693.05,-35.49
693.1,-35.51
693.15,-35.56
693.2,-35.63
693.25,-35.72
693.3,-35.84
693.35,-35.97
693.4,-36.12
693.45,-36.26
693.5,-36.39
693.55,-36.52
693.6,-36.64
693.65,-36.76
693.7,-36.88
693.75,-36.98
693.8,-37.07
693.85,-37.14
693.9,-37.19
693.95,-37.21
694,-37.22
694.05,-37.21
694.1,-37.19
694.15,-37.18
694.2,-37.17
694.25,-37.15
694.3,-37.14
694.35,-37.11
694.4,-37.07
694.45,-37.02
694.5,-36.97
694.55,-36.91
694.6,-36.85
694.65,-36.78
694.7,-36.73
694.75,-36.67
694.8,-36.62
694.85,-36.56
694.9,-36.51
694.95,-36.46
695,-36.42
695.05,-36.38
695.1,-36.36
695.15,-36.34
695.2,-36.34
695.25,-36.34
695.3,-36.35
695.35,-36.36
695.4,-36.38
695.45,-36.39
695.5,-36.4
695.55,-36.41
695.6,-36.43
695.65,-36.44
695.7,-36.45
695.75,-36.45
695.8,-36.45
695.85,-36.45
695.9,-36.45
695.95,-36.45
696,-36.47
696.05,-36.5
696.1,-36.53
696.15,-36.58
696.2,-36.62
696.25,-36.66
696.3,-36.69
696.35,-36.71
696.4,-36.73
696.45,-36.74
696.5,-36.75
696.55,-36.74
696.6,-36.73
696.65,-36.7
696.7,-36.66
696.75,-36.59
696.8,-36.52
696.85,-36.43
696.9,-36.35
696.95,-36.29
697,-36.25
697.05,-36.22
697.1,-36.2
697.15,-36.2
697.2,-36.21
697.25,-36.23
697.3,-36.26
697.35,-36.31
697.4,-36.36
697.45,-36.42
697.5,-36.5
697.55,-36.57
697.6,-36.62
697.65,-36.65
697.7,-36.68
697.75,-36.68
697.8,-36.67
697.85,-36.65
697.9,-36.63
697.95,-36.61
698,-36.59
698.05,-36.57
698.1,-36.55
698.15,-36.54
698.2,-36.53
698.25,-36.53
698.3,-36.55
698.35,-36.58
698.4,-36.63
698.45,-36.69
698.5,-36.76
698.55,-36.84
698.6,-36.92
698.65,-37
698.7,-37.08
698.75,-37.17
698.8,-37.25
698.85,-37.33
698.9,-37.39
698.95,-37.44
699,-37.47
699.05,-37.48
699.1,-37.48
699.15,-37.47
699.2,-37.44
699.25,-37.4
699.3,-37.37
699.35,-37.32
699.4,-37.27
699.45,-37.22
699.5,-37.16
699.55,-37.11
699.6,-37.06
699.65,-37.01
699.7,-36.96
699.75,-36.92
699.8,-36.89
699.85,-36.86
699.9,-36.82
699.95,-36.78
700,-36.73
700.05,-36.67
700.1,-36.61
700.15,-36.54
700.2,-36.46
700.25,-36.38
700.3,-36.31
700.35,-36.24
700.4,-36.18
700.45,-36.13
700.5,-36.08
700.55,-36.05
700.6,-36.02
700.65,-36
700.7,-35.99
700.75,-35.99
700.8,-35.98
700.85,-35.98
700.9,-35.98
700.95,-35.98
701,-35.97
701.05,-35.96
701.1,-35.94
701.15,-35.93
701.2,-35.92
701.25,-35.91
701.3,-35.91
701.35,-35.92
701.4,-35.93
701.45,-35.96
701.5,-36.01
701.55,-36.07
701.6,-36.16
701.65,-36.26
701.7,-36.38
701.75,-36.52
701.8,-36.68
701.85,-36.82
701.9,-36.96
701.95,-37.08
702,-37.2
702.05,-37.3
702.1,-37.4
702.15,-37.48
702.2,-37.54
702.25,-37.59
702.3,-37.61
702.35,-37.6
702.4,-37.58
702.45,-37.53
702.5,-37.46
702.55,-37.38
702.6,-37.3
702.65,-37.22
702.7,-37.14
702.75,-37.07
702.8,-36.99
702.85,-36.92
702.9,-36.86
702.95,-36.8
703,-36.75
703.05,-36.72
703.1,-36.7
703.15,-36.7
703.2,-36.72
703.25,-36.75
703.3,-36.8
703.35,-36.85
703.4,-36.92
703.45,-36.98
703.5,-37.05
703.55,-37.12
703.6,-37.2
703.65,-37.27
703.7,-37.35
703.75,-37.42
703.8,-37.49
703.85,-37.55
703.9,-37.6
703.95,-37.65
704,-37.68
704.05,-37.7
704.1,-37.71
704.15,-37.72
704.2,-37.73
704.25,-37.72
704.3,-37.72
704.35,-37.7
704.4,-37.68
704.45,-37.66
704.5,-37.63
704.55,-37.6
704.6,-37.56
704.65,-37.52
704.7,-37.48
704.75,-37.45
704.8,-37.41
704.85,-37.37
704.9,-37.34
704.95,-37.31
705,-37.29
705.05,-37.26
705.1,-37.25
705.15,-37.24
705.2,-37.23
705.25,-37.24
705.3,-37.25
705.35,-37.27
705.4,-37.3
705.45,-37.33
705.5,-37.37
705.55,-37.42
705.6,-37.46
705.65,-37.5
705.7,-37.55
705.75,-37.59
705.8,-37.63
705.85,-37.67
705.9,-37.7
705.95,-37.72
706,-37.73
706.05,-37.74
706.1,-37.73
706.15,-37.72
706.2,-37.7
706.25,-37.68
706.3,-37.64
706.35,-37.6
706.4,-37.56
706.45,-37.51
706.5,-37.46
706.55,-37.41
706.6,-37.35
706.65,-37.31
706.7,-37.26
706.75,-37.22
706.8,-37.19
706.85,-37.16
706.9,-37.13
706.95,-37.11
707,-37.1
707.05,-37.08
707.1,-37.08
707.15,-37.07
707.2,-37.07
707.25,-37.07
707.3,-37.06
707.35,-37.06
707.4,-37.06
707.45,-37.05
707.5,-37.05
707.55,-37.04
707.6,-37.03
707.65,-37.03
707.7,-37.02
707.75,-37.02
707.8,-37.02
707.85,-37.02
707.9,-37.02
707.95,-37.02
708,-37.02
708.05,-37.03
708.1,-37.05
708.15,-37.07
708.2,-37.1
708.25,-37.14
708.3,-37.19
708.35,-37.24
708.4,-37.3
708.45,-37.37
708.5,-37.44
708.55,-37.52
708.6,-37.6
708.65,-37.69
708.7,-37.78
708.75,-37.86
708.8,-37.93
708.85,-37.98
708.9,-38.02
708.95,-38.04
709,-38.05
709.05,-38.04
709.1,-38.02
709.15,-37.98
709.2,-37.93
709.25,-37.86
709.3,-37.78
709.35,-37.7
709.4,-37.63
709.45,-37.56
709.5,-37.5
709.55,-37.45
709.6,-37.41
709.65,-37.39
709.7,-37.37
709.75,-37.37
709.8,-37.38
709.85,-37.4
709.9,-37.43
709.95,-37.46
710,-37.49
710.05,-37.52
710.1,-37.54
710.15,-37.56
710.2,-37.57
710.25,-37.58
710.3,-37.58
710.35,-37.57
710.4,-37.56
710.45,-37.54
710.5,-37.51
710.55,-37.49
710.6,-37.46
710.65,-37.44
710.7,-37.42
710.75,-37.41
710.8,-37.4
710.85,-37.39
710.9,-37.39
710.95,-37.4
711,-37.4
711.05,-37.41
711.1,-37.43
711.15,-37.45
711.2,-37.47
711.25,-37.49
711.3,-37.52
711.35,-37.54
711.4,-37.56
711.45,-37.58
711.5,-37.6
711.55,-37.62
711.6,-37.64
711.65,-37.66
711.7,-37.68
711.75,-37.7
711.8,-37.72
711.85,-37.74
711.9,-37.75
711.95,-37.76
712,-37.78
712.05,-37.79
712.1,-37.8
712.15,-37.81
712.2,-37.81
712.25,-37.82
712.3,-37.82
712.35,-37.82
712.4,-37.83
712.45,-37.82
712.5,-37.81
712.55,-37.8
712.6,-37.78
712.65,-37.76
712.7,-37.73
712.75,-37.7
712.8,-37.67
712.85,-37.63
712.9,-37.59
712.95,-37.54
713,-37.48
713.05,-37.43
713.1,-37.37
713.15,-37.32
713.2,-37.28
713.25,-37.26
713.3,-37.24
713.35,-37.23
713.4,-37.24
713.45,-37.25
713.5,-37.27
713.55,-37.31
713.6,-37.35
713.65,-37.41
713.7,-37.47
713.75,-37.55
713.8,-37.63
713.85,-37.71
713.9,-37.78
713.95,-37.85
714,-37.91
714.05,-37.97
714.1,-38.03
714.15,-38.08
714.2,-38.13
714.25,-38.17
714.3,-38.21
714.35,-38.24
714.4,-38.27
714.45,-38.3
714.5,-38.32
714.55,-38.36
714.6,-38.4
714.65,-38.45
714.7,-38.5
714.75,-38.56
714.8,-38.63
714.85,-38.71
714.9,-38.79
714.95,-38.88
715,-38.98
715.05,-39.09
715.1,-39.2
715.15,-39.31
715.2,-39.42
715.25,-39.51
715.3,-39.58
715.35,-39.63
715.4,-39.67
715.45,-39.69
715.5,-39.69
715.55,-39.67
715.6,-39.64
715.65,-39.59
715.7,-39.52
715.75,-39.44
715.8,-39.33
715.85,-39.22
715.9,-39.11
715.95,-39.01
716,-38.93
716.05,-38.86
716.1,-38.8
716.15,-38.75
716.2,-38.72
716.25,-38.69
716.3,-38.69
716.35,-38.69
716.4,-38.7
716.45,-38.73
716.5,-38.77
716.55,-38.81
716.6,-38.86
716.65,-38.91
716.7,-38.96
716.75,-39.01
716.8,-39.06
716.85,-39.1
716.9,-39.15
716.95,-39.2
717,-39.25
717.05,-39.3
717.1,-39.35
717.15,-39.4
717.2,-39.45
717.25,-39.5
717.3,-39.55
717.35,-39.59
717.4,-39.63
717.45,-39.66
717.5,-39.69
717.55,-39.71
717.6,-39.72
717.65,-39.73
717.7,-39.73
717.75,-39.72
717.8,-39.71
717.85,-39.69
717.9,-39.66
717.95,-39.63
718,-39.59
718.05,-39.56
718.1,-39.53
718.15,-39.5
718.2,-39.48
718.25,-39.46
718.3,-39.45
718.35,-39.44
718.4,-39.44
718.45,-39.44
718.5,-39.45
718.55,-39.47
718.6,-39.49
718.65,-39.51
718.7,-39.54
718.75,-39.57
718.8,-39.61
718.85,-39.64
718.9,-39.67
718.95,-39.69
719,-39.72
719.05,-39.74
719.1,-39.75
719.15,-39.76
719.2,-39.77
719.25,-39.78
719.3,-39.78
719.35,-39.77
719.4,-39.77
719.45,-39.76
719.5,-39.74
719.55,-39.73
719.6,-39.71
719.65,-39.7
719.7,-39.68
719.75,-39.67
719.8,-39.67
719.85,-39.67
719.9,-39.68
719.95,-39.7
720,-39.72
720.05,-39.75
720.1,-39.79
720.15,-39.83
720.2,-39.87
720.25,-39.93
720.3,-39.99
720.35,-40.05
720.4,-40.12
720.45,-40.19
720.5,-40.25
720.55,-40.3
720.6,-40.36
720.65,-40.4
720.7,-40.45
720.75,-40.49
720.8,-40.52
720.85,-40.55
720.9,-40.58
720.95,-40.6
721,-40.62
721.05,-40.64
721.1,-40.65
721.15,-40.66
721.2,-40.67
721.25,-40.68
721.3,-40.69
721.35,-40.7
721.4,-40.71
721.45,-40.71
721.5,-40.7
721.55,-40.68
721.6,-40.64
721.65,-40.6
721.7,-40.55
721.75,-40.48
721.8,-40.41
721.85,-40.32
721.9,-40.22
721.95,-40.11
722,-39.99
722.05,-39.86
722.1,-39.72
722.15,-39.58
722.2,-39.46
722.25,-39.34
722.3,-39.24
722.35,-39.14
722.4,-39.05
722.45,-38.96
722.5,-38.87
722.55,-38.79
722.6,-38.71
722.65,-38.64
722.7,-38.57
722.75,-38.51
722.8,-38.44
722.85,-38.38
722.9,-38.31
722.95,-38.23
723,-38.15
723.05,-38.06
723.1,-37.98
723.15,-37.91
723.2,-37.84
723.25,-37.77
723.3,-37.71
723.35,-37.65
723.4,-37.59
723.45,-37.54
723.5,-37.48
723.55,-37.44
723.6,-37.39
723.65,-37.35
723.7,-37.3
723.75,-37.26
723.8,-37.22
723.85,-37.17
723.9,-37.12
723.95,-37.08
724,-37.05
724.05,-37.03
724.1,-37.02
724.15,-37.02
724.2,-37.03
724.25,-37.05
724.3,-37.09
724.35,-37.13
724.4,-37.19
724.45,-37.26
724.5,-37.34
724.55,-37.43
724.6,-37.53
724.65,-37.63
724.7,-37.72
724.75,-37.81
724.8,-37.89
724.85,-37.97
724.9,-38.05
724.95,-38.12
725,-38.19
725.05,-38.26
725.1,-38.32
725.15,-38.38
725.2,-38.43
725.25,-38.48
725.3,-38.53
725.35,-38.57
725.4,-38.62
725.45,-38.67
725.5,-38.72
725.55,-38.77
725.6,-38.83
725.65,-38.89
725.7,-38.96
725.75,-39.05
725.8,-39.13
725.85,-39.22
725.9,-39.33
725.95,-39.43
726,-39.55
726.05,-39.67
726.1,-39.8
726.15,-39.94
726.2,-40.08
726.25,-40.2
726.3,-40.3
726.35,-40.38
726.4,-40.44
726.45,-40.47
726.5,-40.48
726.55,-40.47
726.6,-40.43
726.65,-40.37
726.7,-40.29
726.75,-40.19
726.8,-40.06
726.85,-39.91
726.9,-39.74
726.95,-39.58
727,-39.44
727.05,-39.31
727.1,-39.2
727.15,-39.09
727.2,-39.01
727.25,-38.93
727.3,-38.87
727.35,-38.83
727.4,-38.8
727.45,-38.78
727.5,-38.78
727.55,-38.79
727.6,-38.81
727.65,-38.83
727.7,-38.85
727.75,-38.86
727.8,-38.87
727.85,-38.87
727.9,-38.86
727.95,-38.85
728,-38.83
728.05,-38.81
728.1,-38.78
728.15,-38.75
728.2,-38.71
728.25,-38.67
728.3,-38.62
728.35,-38.57
728.4,-38.53
728.45,-38.49
728.5,-38.45
728.55,-38.42
728.6,-38.39
728.65,-38.36
728.7,-38.34
728.75,-38.32
728.8,-38.31
728.85,-38.29
728.9,-38.29
728.95,-38.29
729,-38.29
729.05,-38.29
729.1,-38.29
729.15,-38.28
729.2,-38.27
729.25,-38.26
729.3,-38.25
729.35,-38.23
729.4,-38.21
729.45,-38.18
729.5,-38.16
729.55,-38.12
729.6,-38.09
729.65,-38.05
729.7,-38
729.75,-37.96
729.8,-37.93
729.85,-37.9
729.9,-37.87
729.95,-37.86
730,-37.84
730.05,-37.83
730.1,-37.83
730.15,-37.84
730.2,-37.85
730.25,-37.86
730.3,-37.88
730.35,-37.91
730.4,-37.95
730.45,-37.98
730.5,-38.02
730.55,-38.05
730.6,-38.08
730.65,-38.11
730.7,-38.14
730.75,-38.16
730.8,-38.19
730.85,-38.21
730.9,-38.23
730.95,-38.26
731,-38.27
731.05,-38.28
731.1,-38.28
731.15,-38.27
731.2,-38.25
731.25,-38.23
731.3,-38.2
731.35,-38.17
731.4,-38.12
731.45,-38.07
731.5,-38.02
731.55,-37.96
731.6,-37.88
731.65,-37.81
731.7,-37.73
731.75,-37.65
731.8,-37.57
731.85,-37.5
731.9,-37.44
731.95,-37.37
732,-37.31
732.05,-37.26
732.1,-37.2
732.15,-37.15
732.2,-37.1
732.25,-37.06
732.3,-37.02
732.35,-37
732.4,-36.98
732.45,-36.96
732.5,-36.95
732.55,-36.94
732.6,-36.94
732.65,-36.94
732.7,-36.94
732.75,-36.95
732.8,-36.97
732.85,-36.99
732.9,-37.02
732.95,-37.06
733,-37.11
733.05,-37.16
733.1,-37.22
733.15,-37.28
733.2,-37.34
733.25,-37.41
733.3,-37.48
733.35,-37.56
733.4,-37.64
733.45,-37.72
733.5,-37.81
733.55,-37.89
733.6,-37.97
733.65,-38.03
733.7,-38.09
733.75,-38.14
733.8,-38.18
733.85,-38.22
733.9,-38.24
733.95,-38.26
734,-38.28
734.05,-38.29
734.1,-38.29
734.15,-38.29
734.2,-38.3
734.25,-38.3
734.3,-38.3
734.35,-38.31
734.4,-38.32
734.45,-38.33
734.5,-38.35
734.55,-38.36
734.6,-38.37
734.65,-38.38
734.7,-38.38
734.75,-38.38
734.8,-38.37
734.85,-38.35
734.9,-38.33
734.95,-38.29
735,-38.25
735.05,-38.2
735.1,-38.14
735.15,-38.08
735.2,-38.02
735.25,-37.96
735.3,-37.9
735.35,-37.85
735.4,-37.8
735.45,-37.75
735.5,-37.72
735.55,-37.7
735.6,-37.69
735.65,-37.69
735.7,-37.71
735.75,-37.74
735.8,-37.79
735.85,-37.85
735.9,-37.92
735.95,-38.01
736,-38.1
736.05,-38.2
736.1,-38.32
736.15,-38.44
736.2,-38.56
736.25,-38.67
736.3,-38.78
736.35,-38.88
736.4,-38.97
736.45,-39.06
736.5,-39.13
736.55,-39.2
736.6,-39.25
736.65,-39.29
736.7,-39.31
736.75,-39.31
736.8,-39.31
736.85,-39.28
736.9,-39.26
736.95,-39.22
737,-39.19
737.05,-39.15
737.1,-39.1
737.15,-39.06
737.2,-39.02
737.25,-38.99
737.3,-38.96
737.35,-38.95
737.4,-38.94
737.45,-38.95
737.5,-38.97
737.55,-39.01
737.6,-39.06
737.65,-39.12
737.7,-39.18
737.75,-39.26
737.8,-39.34
737.85,-39.43
737.9,-39.52
737.95,-39.6
738,-39.68
738.05,-39.76
738.1,-39.84
738.15,-39.9
738.2,-39.94
738.25,-39.98
738.3,-40
738.35,-40.01
738.4,-40.01
738.45,-40.01
738.5,-40
738.55,-39.99
738.6,-39.98
738.65,-39.98
738.7,-39.98
738.75,-39.99
738.8,-40
738.85,-40.03
738.9,-40.07
738.95,-40.12
739,-40.19
739.05,-40.27
739.1,-40.36
739.15,-40.45
739.2,-40.54
739.25,-40.64
739.3,-40.73
739.35,-40.83
739.4,-40.92
739.45,-41
739.5,-41.09
739.55,-41.17
739.6,-41.24
739.65,-41.3
739.7,-41.36
739.75,-41.4
739.8,-41.44
739.85,-41.48
739.9,-41.51
739.95,-41.54
740,-41.54
740.05,-41.54
740.1,-41.52
740.15,-41.49
740.2,-41.45
740.25,-41.4
740.3,-41.33
740.35,-41.26
740.4,-41.18
740.45,-41.09
740.5,-40.98
740.55,-40.87
740.6,-40.75
740.65,-40.63
740.7,-40.52
740.75,-40.42
740.8,-40.33
740.85,-40.24
740.9,-40.17
740.95,-40.1
741,-40.03
741.05,-39.98
741.1,-39.94
741.15,-39.9
741.2,-39.87
741.25,-39.86
741.3,-39.86
741.35,-39.87
741.4,-39.88
741.45,-39.9
741.5,-39.92
741.55,-39.94
741.6,-39.97
741.65,-40
741.7,-40.04
741.75,-40.08
741.8,-40.12
741.85,-40.16
741.9,-40.2
741.95,-40.23
742,-40.26
742.05,-40.29
742.1,-40.31
742.15,-40.33
742.2,-40.35
742.25,-40.36
742.3,-40.37
742.35,-40.37
742.4,-40.38
742.45,-40.38
742.5,-40.39
742.55,-40.4
742.6,-40.41
742.65,-40.43
742.7,-40.45
742.75,-40.47
742.8,-40.5
742.85,-40.53
742.9,-40.56
742.95,-40.6
743,-40.63
743.05,-40.66
743.1,-40.69
743.15,-40.71
743.2,-40.72
743.25,-40.72
743.3,-40.71
743.35,-40.7
743.4,-40.68
743.45,-40.65
743.5,-40.61
743.55,-40.56
743.6,-40.51
743.65,-40.45
743.7,-40.38
743.75,-40.32
743.8,-40.27
743.85,-40.22
743.9,-40.17
743.95,-40.13
744,-40.09
744.05,-40.06
744.1,-40.03
744.15,-40.01
744.2,-39.99
744.25,-39.97
744.3,-39.96
744.35,-39.96
744.4,-39.95
744.45,-39.94
744.5,-39.94
744.55,-39.93
744.6,-39.93
744.65,-39.92
744.7,-39.91
744.75,-39.9
744.8,-39.89
744.85,-39.89
744.9,-39.89
744.95,-39.9
745,-39.92
745.05,-39.94
745.1,-39.96
745.15,-39.99
745.2,-40.03
745.25,-40.08
745.3,-40.13
745.35,-40.18
745.4,-40.24
745.45,-40.31
745.5,-40.38
745.55,-40.44
745.6,-40.5
745.65,-40.55
745.7,-40.6
745.75,-40.64
745.8,-40.67
745.85,-40.69
745.9,-40.71
745.95,-40.72
746,-40.72
746.05,-40.72
746.1,-40.71
746.15,-40.69
746.2,-40.68
746.25,-40.67
746.3,-40.66
746.35,-40.65
746.4,-40.64
746.45,-40.64
746.5,-40.64
746.55,-40.64
746.6,-40.65
746.65,-40.65
746.7,-40.66
746.75,-40.67
746.8,-40.67
746.85,-40.68
746.9,-40.69
746.95,-40.69
747,-40.69
747.05,-40.69
747.1,-40.69
747.15,-40.68
747.2,-40.68
747.25,-40.67
747.3,-40.67
747.35,-40.67
747.4,-40.66
747.45,-40.66
747.5,-40.66
747.55,-40.66
747.6,-40.66
747.65,-40.66
747.7,-40.66
747.75,-40.67
747.8,-40.67
747.85,-40.67
747.9,-40.67
747.95,-40.66
748,-40.66
748.05,-40.65
748.1,-40.64
748.15,-40.63
748.2,-40.61
748.25,-40.59
748.3,-40.57
748.35,-40.54
748.4,-40.51
748.45,-40.48
748.5,-40.45
748.55,-40.43
748.6,-40.4
748.65,-40.37
748.7,-40.35
748.75,-40.32
748.8,-40.3
748.85,-40.28
748.9,-40.26
748.95,-40.24
749,-40.23
749.05,-40.21
749.1,-40.2
749.15,-40.2
749.2,-40.19
749.25,-40.18
749.3,-40.18
749.35,-40.18
749.4,-40.17
749.45,-40.18
749.5,-40.19
749.55,-40.21
749.6,-40.22
749.65,-40.25
749.7,-40.27
749.75,-40.31
749.8,-40.34
749.85,-40.38
749.9,-40.42
749.95,-40.46
750,-40.51
750.05,-40.56
750.1,-40.61
750.15,-40.65
750.2,-40.68
750.25,-40.71
750.3,-40.74
750.35,-40.76
750.4,-40.77
750.45,-40.79
750.5,-40.79
750.55,-40.79
750.6,-40.78
750.65,-40.77
750.7,-40.75
750.75,-40.74
750.8,-40.71
750.85,-40.69
750.9,-40.67
750.95,-40.65
751,-40.63
751.05,-40.61
751.1,-40.59
751.15,-40.57
751.2,-40.54
751.25,-40.51
751.3,-40.49
751.35,-40.46
751.4,-40.43
751.45,-40.4
751.5,-40.36
751.55,-40.33
751.6,-40.3
751.65,-40.26
751.7,-40.23
751.75,-40.19
751.8,-40.16
751.85,-40.14
751.9,-40.12
751.95,-40.1
752,-40.09
752.05,-40.08
752.1,-40.08
752.15,-40.08
752.2,-40.08
752.25,-40.09
752.3,-40.1
752.35,-40.1
752.4,-40.11
752.45,-40.12
752.5,-40.12
752.55,-40.12
752.6,-40.12
752.65,-40.12
752.7,-40.11
752.75,-40.1
752.8,-40.09
752.85,-40.07
752.9,-40.05
752.95,-40.02
753,-40
753.05,-39.97
753.1,-39.94
753.15,-39.91
753.2,-39.88
753.25,-39.85
753.3,-39.82
753.35,-39.78
753.4,-39.75
753.45,-39.72
753.5,-39.69
753.55,-39.67
753.6,-39.65
753.65,-39.63
753.7,-39.61
753.75,-39.6
753.8,-39.59
753.85,-39.58
753.9,-39.58
753.95,-39.58
754,-39.58
754.05,-39.58
754.1,-39.59
754.15,-39.59
754.2,-39.59
754.25,-39.58
754.3,-39.58
754.35,-39.57
754.4,-39.56
754.45,-39.55
754.5,-39.54
754.55,-39.52
754.6,-39.5
754.65,-39.48
754.7,-39.46
754.75,-39.43
754.8,-39.41
754.85,-39.39
754.9,-39.37
754.95,-39.34
755,-39.32
755.05,-39.3
755.1,-39.28
755.15,-39.25
755.2,-39.21
755.25,-39.17
755.3,-39.12
755.35,-39.06
755.4,-39
755.45,-38.93
755.5,-38.86
755.55,-38.77
755.6,-38.68
755.65,-38.59
755.7,-38.48
755.75,-38.38
755.8,-38.27
755.85,-38.17
755.9,-38.08
755.95,-38.01
756,-37.94
756.05,-37.88
756.1,-37.84
756.15,-37.8
756.2,-37.78
756.25,-37.76
756.3,-37.76
756.35,-37.78
756.4,-37.8
756.45,-37.83
756.5,-37.88
756.55,-37.92
756.6,-37.96
756.65,-38.01
756.7,-38.06
756.75,-38.1
756.8,-38.15
756.85,-38.21
756.9,-38.28
756.95,-38.35
757,-38.43
757.05,-38.51
757.1,-38.59
757.15,-38.67
757.2,-38.76
757.25,-38.86
757.3,-38.95
757.35,-39.06
757.4,-39.17
757.45,-39.29
757.5,-39.41
757.55,-39.53
757.6,-39.65
757.65,-39.75
757.7,-39.86
757.75,-39.95
757.8,-40.05
757.85,-40.14
757.9,-40.22
757.95,-40.29
758,-40.36
758.05,-40.42
758.1,-40.47
758.15,-40.5
758.2,-40.52
758.25,-40.52
758.3,-40.53
758.35,-40.53
758.4,-40.52
758.45,-40.5
758.5,-40.49
758.55,-40.46
758.6,-40.44
758.65,-40.41
758.7,-40.39
758.75,-40.36
758.8,-40.34
758.85,-40.32
758.9,-40.3
758.95,-40.29
759,-40.29
759.05,-40.3
759.1,-40.31
759.15,-40.33
759.2,-40.35
759.25,-40.38
759.3,-40.41
759.35,-40.45
759.4,-40.49
759.45,-40.53
759.5,-40.57
759.55,-40.61
759.6,-40.64
759.65,-40.66
759.7,-40.67
759.75,-40.67
759.8,-40.65
759.85,-40.63
759.9,-40.59
759.95,-40.55
760,-40.49
760.05,-40.43
760.1,-40.35
760.15,-40.26
760.2,-40.17
760.25,-40.08
760.3,-39.99
760.35,-39.91
760.4,-39.84
760.45,-39.77
760.5,-39.71
760.55,-39.66
760.6,-39.61
760.65,-39.56
760.7,-39.52
760.75,-39.48
760.8,-39.44
760.85,-39.4
760.9,-39.36
760.95,-39.31
761,-39.25
761.05,-39.19
761.1,-39.12
761.15,-39.05
761.2,-38.97
761.25,-38.88
761.3,-38.79
761.35,-38.7
761.4,-38.6
761.45,-38.5
761.5,-38.41
761.55,-38.32
761.6,-38.24
761.65,-38.16
761.7,-38.08
761.75,-38.01
761.8,-37.94
761.85,-37.87
761.9,-37.81
761.95,-37.75
762,-37.7
762.05,-37.64
762.1,-37.6
762.15,-37.56
762.2,-37.53
762.25,-37.51
762.3,-37.49
762.35,-37.48
762.4,-37.48
762.45,-37.48
762.5,-37.48
762.55,-37.5
762.6,-37.52
762.65,-37.55
762.7,-37.58
762.75,-37.62
762.8,-37.66
762.85,-37.7
762.9,-37.74
762.95,-37.77
763,-37.81
763.05,-37.84
763.1,-37.87
763.15,-37.9
763.2,-37.92
763.25,-37.95
763.3,-37.97
763.35,-37.99
763.4,-38.01
763.45,-38.03
763.5,-38.06
763.55,-38.09
763.6,-38.12
763.65,-38.15
763.7,-38.19
763.75,-38.23
763.8,-38.28
763.85,-38.33
763.9,-38.38
763.95,-38.44
764,-38.5
764.05,-38.56
764.1,-38.63
764.15,-38.7
764.2,-38.77
764.25,-38.83
764.3,-38.9
764.35,-38.96
764.4,-39.02
764.45,-39.08
764.5,-39.13
764.55,-39.19
764.6,-39.25
764.65,-39.3
764.7,-39.35
764.75,-39.4
764.8,-39.44
764.85,-39.48
764.9,-39.52
764.95,-39.56
765,-39.59
765.05,-39.62
765.1,-39.65
765.15,-39.68
765.2,-39.7
765.25,-39.72
765.3,-39.75
765.35,-39.77
765.4,-39.79
765.45,-39.81
765.5,-39.82
765.55,-39.84
765.6,-39.86
765.65,-39.88
765.7,-39.91
765.75,-39.93
765.8,-39.95
765.85,-39.97
765.9,-40
765.95,-40.01
766,-40.02
766.05,-40.03
766.1,-40.02
766.15,-40
766.2,-39.98
766.25,-39.95
766.3,-39.92
766.35,-39.87
766.4,-39.82
766.45,-39.76
766.5,-39.69
766.55,-39.62
766.6,-39.53
766.65,-39.45
766.7,-39.36
766.75,-39.27
766.8,-39.18
766.85,-39.09
766.9,-39
766.95,-38.91
767,-38.82
767.05,-38.74
767.1,-38.65
767.15,-38.56
767.2,-38.46
767.25,-38.38
767.3,-38.29
767.35,-38.22
767.4,-38.14
767.45,-38.07
767.5,-38
767.55,-37.94
767.6,-37.87
767.65,-37.82
767.7,-37.76
767.75,-37.71
767.8,-37.66
767.85,-37.62
767.9,-37.58
767.95,-37.54
768,-37.5
768.05,-37.47
768.1,-37.43
768.15,-37.4
768.2,-37.37
768.25,-37.34
768.3,-37.31
